No.;time;;time 1;time 2;Delay;;Delay 1;Delay 2;jitter
1532;51,874161;;51,874161;51,874212;5,1E-05;;-0,000191;0,000219;0,00041
1533;51,874212;;51,874212;51,874454;0,000242;;0,000219;-0,03969;-0,039909
1534;51,874454;;51,874454;51,874477;2,3E-05;;-0,03969;0,039713;0,079403
1535;51,874477;;51,874477;51,91419;0,039713;;0,039713;-4,6E-05;-0,039759
1536;51,91419;;51,91419;51,91419;0;;-4,6E-05;-3E-06;4,3E-05
1537;51,91419;;51,91419;51,914236;4,6E-05;;-3E-06;-6,4E-05;-6,1E-05
1538;51,914236;;51,914236;51,914285;4,9E-05;;-6,4E-05;8E-05;0,000144
1539;51,914285;;51,914285;51,914398;0,000113;;8E-05;-0,000152;-0,000232
1540;51,914398;;51,914398;51,914431;3,3E-05;;-0,000152;0,000166;0,000318
1541;51,914431;;51,914431;51,914616;0,000185;;0,000166;-0,001263;-0,001429
1542;51,914616;;51,914616;51,914635;1,9E-05;;-0,001263;0,001282;0,002545
1543;51,914635;;51,914635;51,915917;0,001282;;0,001282;-4,1E-05;-0,001323
1546;51,915917;;51,915917;51,915917;0;;-4,1E-05;-7E-06;3,4E-05
1547;51,915917;;51,915917;51,915958;4,1E-05;;-7E-06;-0,000775;-0,000768
1548;51,915958;;51,915958;51,916006;4,8E-05;;-0,000775;0,000792;0,001567
1549;51,916006;;51,916006;51,916829;0,000823;;0,000792;-0,000105;-0,000897
1552;51,916829;;51,916829;51,91686;3,1E-05;;-0,000105;0,000117;0,000222
1553;51,91686;;51,91686;51,916996;0,000136;;0,000117;-0,000887;-0,001004
1554;51,916996;;51,916996;51,917015;1,9E-05;;-0,000887;0,000906;0,001793
1555;51,917015;;51,917015;51,917921;0,000906;;0,000906;-2,3E-05;-0,000929
1556;51,917921;;51,917921;51,917921;0;;-2,3E-05;-8E-06;1,5E-05
1557;51,917921;;51,917921;51,917944;2,3E-05;;-8E-06;-0,000127;-0,000119
1558;51,917944;;51,917944;51,917975;3,1E-05;;-0,000127;0,000144;0,000271
1559;51,917975;;51,917975;51,918133;0,000158;;0,000144;-0,000164;-0,000308
1560;51,918133;;51,918133;51,918147;1,4E-05;;-0,000164;0,000163;0,000327
1561;51,918147;;51,918147;51,918325;0,000178;;0,000163;-0,000965;-0,001128
1562;51,918325;;51,918325;51,91834;1,5E-05;;-0,000965;0,00098;0,001945
1563;51,91834;;51,91834;51,91932;0,00098;;0,00098;-1,7E-05;-0,000997
1564;51,91932;;51,91932;51,91932;0;;-1,7E-05;-0,000379;-0,000362
1565;51,91932;;51,91932;51,919337;1,7E-05;;-0,000379;0,000379;0,000758
1566;51,919337;;51,919337;51,919733;0,000396;;0,000379;-0,000343;-0,000722
1567;51,919733;;51,919733;51,91975;1,7E-05;;-0,000343;0,000346;0,000689
1568;51,91975;;51,91975;51,92011;0,00036;;0,000346;-0,001291;-0,001637
1569;51,92011;;51,92011;51,920124;1,4E-05;;-0,001291;0,001263;0,002554
1570;51,920124;;51,920124;51,921429;0,001305;;0,001263;-0,000209;-0,001472
1574;51,921429;;51,921429;51,921471;4,2E-05;;-0,000209;0,000192;0,000401
1575;51,921471;;51,921471;51,921722;0,000251;;0,000192;-0,000937;-0,001129
1576;51,921722;;51,921722;51,921781;5,9E-05;;-0,000937;0,000942;0,001879
1577;51,921781;;51,921781;51,922777;0,000996;;0,000942;-0,011069;-0,012011
1578;51,922777;;51,922777;51,922831;5,4E-05;;-0,011069;0,011057;0,022126
1579;51,922831;;51,922831;51,933954;0,011123;;0,011057;-0,026378;-0,037435
1581;51,933954;;51,933954;51,93402;6,6E-05;;-0,026378;0,026371;0,052749
1582;51,93402;;51,93402;51,960464;0,026444;;0,026371;-0,000321;-0,026692
1583;51,960464;;51,960464;51,960537;7,3E-05;;-0,000321;0,000394;0,000715
1584;51,960537;;51,960537;51,960931;0,000394;;0,000394;-3,6E-05;-0,00043
1585;51,960931;;51,960931;51,960931;0;;-3,6E-05;9E-06;4,5E-05
1586;51,960931;;51,960931;51,960967;3,6E-05;;9E-06;-0,000572;-0,000581
1587;51,960967;;51,960967;51,960994;2,7E-05;;-0,000572;0,000599;0,001171
1588;51,960994;;51,960994;51,961593;0,000599;;0,000599;-1,9E-05;-0,000618
1589;51,961593;;51,961593;51,961593;0;;-1,9E-05;-0,00174;-0,001721
1590;51,961593;;51,961593;51,961612;1,9E-05;;-0,00174;0,000787;0,002527
1591;51,961612;;51,961612;51,963371;0,001759;;0,000787;0,000935;0,000148
1593;51,963371;;51,963371;51,964343;0,000972;;0,000935;-0,004976;-0,005911
1595;51,964343;;51,964343;51,96438;3,7E-05;;-0,004976;0,004967;0,009943
1596;51,96438;;51,96438;51,969393;0,005013;;0,004967;-0,000104;-0,005071
1599;51,969393;;51,969393;51,969439;4,6E-05;;-0,000104;0,00012;0,000224
1600;51,969439;;51,969439;51,969589;0,00015;;0,00012;-0,000158;-0,000278
1601;51,969589;;51,969589;51,969619;3E-05;;-0,000158;0,000156;0,000314
1602;51,969619;;51,969619;51,969807;0,000188;;0,000156;-0,00053;-0,000686
1603;51,969807;;51,969807;51,969839;3,2E-05;;-0,00053;0,000375;0,000905
1604;51,969839;;51,969839;51,970401;0,000562;;0,000375;0,00017;-0,000205
1605;51,970401;;51,970401;51,970588;0,000187;;0,00017;-0,047816;-0,047986
1606;51,970588;;51,970588;51,970605;1,7E-05;;-0,047816;0,04779;0,095606
1607;51,970605;;51,970605;52,018438;0,047833;;0,04779;-0,000154;-0,047944
1608;52,018438;;52,018438;52,018481;4,3E-05;;-0,000154;0,00017;0,000324
1609;52,018481;;52,018481;52,018678;0,000197;;0,00017;-0,000197;-0,000367
1610;52,018678;;52,018678;52,018705;2,7E-05;;-0,000197;0,000195;0,000392
1611;52,018705;;52,018705;52,018929;0,000224;;0,000195;-0,000669;-0,000864
1612;52,018929;;52,018929;52,018958;2,9E-05;;-0,000669;0,000685;0,001354
1613;52,018958;;52,018958;52,019656;0,000698;;0,000685;-0,042184;-0,042869
1614;52,019656;;52,019656;52,019669;1,3E-05;;-0,042184;0,042197;0,084381
1615;52,019669;;52,019669;52,061866;0,042197;;0,042197;-0,000122;-0,042319
1616;52,061866;;52,061866;52,061866;0;;-0,000122;-6E-05;6,2E-05
1617;52,061866;;52,061866;52,061988;0,000122;;-6E-05;0,000182;0,000242
1618;52,061988;;52,061988;52,06217;0,000182;;0,000182;0;-0,000182
1619;52,06217;;52,06217;52,06217;0;;0;-8,3E-05;-8,3E-05
1620;52,06217;;52,06217;52,06217;0;;-8,3E-05;-0,00709;-0,007007
1621;52,06217;;52,06217;52,062253;8,3E-05;;-0,00709;0,006376;0,013466
1622;52,062253;;52,062253;52,069426;0,007173;;0,006376;0,000747;-0,005629
1623;52,069426;;52,069426;52,070223;0,000797;;0,000747;-9,6E-05;-0,000843
1624;52,070223;;52,070223;52,070273;5E-05;;-9,6E-05;0,000146;0,000242
1625;52,070273;;52,070273;52,070419;0,000146;;0,000146;-4,7E-05;-0,000193
1626;52,070419;;52,070419;52,070419;0;;-4,7E-05;5E-06;5,2E-05
1627;52,070419;;52,070419;52,070466;4,7E-05;;5E-06;-0,000501;-0,000506
1628;52,070466;;52,070466;52,070508;4,2E-05;;-0,000501;0,000492;0,000993
1629;52,070508;;52,070508;52,071051;0,000543;;0,000492;-0,002143;-0,002635
1630;52,071051;;52,071051;52,071102;5,1E-05;;-0,002143;0,002194;0,004337
1631;52,071102;;52,071102;52,073296;0,002194;;0,002194;0;-0,002194
1632;52,073296;;52,073296;52,073296;0;;0;0;0
1633;52,073296;;52,073296;52,073296;0;;0;-5,6E-05;-5,6E-05
1634;52,073296;;52,073296;52,073296;0;;-5,6E-05;7E-06;6,3E-05
1635;52,073296;;52,073296;52,073352;5,6E-05;;7E-06;2,7E-05;2E-05
1636;52,073352;;52,073352;52,073401;4,9E-05;;2,7E-05;6E-06;-2,1E-05
1637;52,073401;;52,073401;52,073423;2,2E-05;;6E-06;-1,9E-05;-2,5E-05
1638;52,073423;;52,073423;52,073439;1,6E-05;;-1,9E-05;9E-06;2,8E-05
1639;52,073439;;52,073439;52,073474;3,5E-05;;9E-06;-0,049808;-0,049817
1640;52,073474;;52,073474;52,0735;2,6E-05;;-0,049808;0,039702;0,08951
1641;52,0735;;52,0735;52,123334;0,049834;;0,039702;0,010069;-0,029633
1642;52,123334;;52,123334;52,133466;0,010132;;0,010069;-2,6E-05;-0,010095
1643;52,133466;;52,133466;52,133529;6,3E-05;;-2,6E-05;5,5E-05;8,1E-05
1644;52,133529;;52,133529;52,133618;8,9E-05;;5,5E-05;-0,027988;-0,028043
1645;52,133618;;52,133618;52,133652;3,4E-05;;-0,027988;0,027796;0,055784
1646;52,133652;;52,133652;52,161674;0,028022;;0,027796;-0,004936;-0,032732
1647;52,161674;;52,161674;52,1619;0,000226;;-0,004936;0,003932;0,008868
1649;52,1619;;52,1619;52,167062;0,005162;;0,003932;-0,046869;-0,050801
1654;52,167062;;52,167062;52,168292;0,00123;;-0,046869;0,048099;0,094968
1656;52,168292;;52,168292;52,216391;0,048099;;0,048099;-0,028068;-0,076167
1660;52,216391;;52,216391;52,216391;0;;-0,028068;0,027518;0,055586
1661;52,216391;;52,216391;52,244459;0,028068;;0,027518;0,000451;-0,027067
1662;52,244459;;52,244459;52,245009;0,00055;;0,000451;-0,030213;-0,030664
1663;52,245009;;52,245009;52,245108;9,9E-05;;-0,030213;0,030312;0,060525
1664;52,245108;;52,245108;52,27542;0,030312;;0,030312;-5,4E-05;-0,030366
1665;52,27542;;52,27542;52,27542;0;;-5,4E-05;-0,102917;-0,102863
1666;52,27542;;52,27542;52,275474;5,4E-05;;-0,102917;0,102498;0,205415
1667;52,275474;;52,275474;52,378445;0,102971;;0,102498;0,000426;-0,102072
1669;52,378445;;52,378445;52,378918;0,000473;;0,000426;-0,039623;-0,040049
1670;52,378918;;52,378918;52,378965;4,7E-05;;-0,039623;0,039238;0,078861
1671;52,378965;;52,378965;52,418635;0,03967;;0,039238;0,000389;-0,038849
1676;52,418635;;52,418635;52,419067;0,000432;;0,000389;-0,000153;-0,000542
1677;52,419067;;52,419067;52,41911;4,3E-05;;-0,000153;0,000196;0,000349
1678;52,41911;;52,41911;52,419306;0,000196;;0,000196;-3,2E-05;-0,000228
1679;52,419306;;52,419306;52,419306;0;;-3,2E-05;-2E-06;3E-05
1680;52,419306;;52,419306;52,419338;3,2E-05;;-2E-06;-0,002526;-0,002524
1681;52,419338;;52,419338;52,419372;3,4E-05;;-0,002526;0,002488;0,005014
1682;52,419372;;52,419372;52,421932;0,00256;;0,002488;-0,003506;-0,005994
1683;52,421932;;52,421932;52,422004;7,2E-05;;-0,003506;0,003578;0,007084
1685;52,422004;;52,422004;52,425582;0,003578;;0,003578;-0,000173;-0,003751
1686;52,425582;;52,425582;52,425582;0;;-0,000173;0,000173;0,000346
1687;52,425582;;52,425582;52,425755;0,000173;;0,000173;0;-0,000173
1688;52,425755;;52,425755;52,425755;0;;0;0;0
1689;52,425755;;52,425755;52,425755;0;;0;0;0
1690;52,425755;;52,425755;52,425755;0;;0;-0,000128;-0,000128
1691;52,425755;;52,425755;52,425755;0;;-0,000128;4E-05;0,000168
1692;52,425755;;52,425755;52,425883;0,000128;;4E-05;5,2E-05;1,2E-05
1693;52,425883;;52,425883;52,425971;8,8E-05;;5,2E-05;9E-06;-4,3E-05
1694;52,425971;;52,425971;52,426007;3,6E-05;;9E-06;-0,003014;-0,003023
1695;52,426007;;52,426007;52,426034;2,7E-05;;-0,003014;0,002558;0,005572
1696;52,426034;;52,426034;52,429075;0,003041;;0,002558;-0,147994;-0,150552
1697;52,429075;;52,429075;52,429558;0,000483;;-0,147994;0,148477;0,296471
1698;52,429558;;52,429558;52,578035;0,148477;;0,148477;-6,8E-05;-0,148545
1700;52,578035;;52,578035;52,578035;0;;-6,8E-05;3E-06;7,1E-05
1701;52,578035;;52,578035;52,578103;6,8E-05;;3E-06;1,1E-05;8E-06
1702;52,578103;;52,578103;52,578168;6,5E-05;;1,1E-05;2,8E-05;1,7E-05
1703;52,578168;;52,578168;52,578222;5,4E-05;;2,8E-05;-0,199597;-0,199625
1704;52,578222;;52,578222;52,578248;2,6E-05;;-0,199597;0,198567;0,398164
1706;52,578248;;52,578248;52,777871;0,199623;;0,198567;0,001007;-0,19756
1709;52,777871;;52,777871;52,778927;0,001056;;0,001007;-2,2E-05;-0,001029
1710;52,778927;;52,778927;52,778976;4,9E-05;;-2,2E-05;4,9E-05;7,1E-05
1711;52,778976;;52,778976;52,779047;7,1E-05;;4,9E-05;-0,001611;-0,00166
1712;52,779047;;52,779047;52,779069;2,2E-05;;-0,001611;0,001633;0,003244
1713;52,779069;;52,779069;52,780702;0,001633;;0,001633;-5,7E-05;-0,00169
1717;52,780702;;52,780702;52,780702;0;;-5,7E-05;2,1E-05;7,8E-05
1718;52,780702;;52,780702;52,780759;5,7E-05;;2,1E-05;1E-06;-2E-05
1719;52,780759;;52,780759;52,780795;3,6E-05;;1E-06;3,5E-05;3,4E-05
1720;52,780795;;52,780795;52,78083;3,5E-05;;3,5E-05;-1,6E-05;-5,1E-05
1721;52,78083;;52,78083;52,78083;0;;-1,6E-05;-1E-06;1,5E-05
1722;52,78083;;52,78083;52,780846;1,6E-05;;-1E-06;-0,000269;-0,000268
1723;52,780846;;52,780846;52,780863;1,7E-05;;-0,000269;0,000268;0,000537
1724;52,780863;;52,780863;52,781149;0,000286;;0,000268;-0,192743;-0,193011
1725;52,781149;;52,781149;52,781167;1,8E-05;;-0,192743;0,192761;0,385504
1726;52,781167;;52,781167;52,973928;0,192761;;0,192761;-4,5E-05;-0,192806
1729;52,973928;;52,973928;52,973928;0;;-4,5E-05;-3E-06;4,2E-05
1730;52,973928;;52,973928;52,973973;4,5E-05;;-3E-06;-0,001097;-0,001094
1731;52,973973;;52,973973;52,974021;4,8E-05;;-0,001097;0,001145;0,002242
1732;52,974021;;52,974021;52,975166;0,001145;;0,001145;-2,4E-05;-0,001169
1733;52,975166;;52,975166;52,975166;0;;-2,4E-05;1E-06;2,5E-05
1734;52,975166;;52,975166;52,97519;2,4E-05;;1E-06;-0,12592;-0,125921
1735;52,97519;;52,97519;52,975213;2,3E-05;;-0,12592;0,124362;0,250282
1736;52,975213;;52,975213;53,101156;0,125943;;0,124362;0,001527;-0,122835
1744;53,101156;;53,101156;53,102737;0,001581;;0,001527;-0,109595;-0,111122
1745;53,102737;;53,102737;53,102791;5,4E-05;;-0,109595;0,109649;0,219244
1746;53,102791;;53,102791;53,21244;0,109649;;0,109649;-4,8E-05;-0,109697
1747;53,21244;;53,21244;53,21244;0;;-4,8E-05;1E-06;4,9E-05
1748;53,21244;;53,21244;53,212488;4,8E-05;;1E-06;-0,00044;-0,000441
1749;53,212488;;53,212488;53,212535;4,7E-05;;-0,00044;0,000487;0,000927
1750;53,212535;;53,212535;53,213022;0,000487;;0,000487;-3,2E-05;-0,000519
1751;53,213022;;53,213022;53,213022;0;;-3,2E-05;0;3,2E-05
1752;53,213022;;53,213022;53,213054;3,2E-05;;0;-0,00041;-0,00041
1753;53,213054;;53,213054;53,213086;3,2E-05;;-0,00041;0,000427;0,000837
1754;53,213086;;53,213086;53,213528;0,000442;;0,000427;-0,000203;-0,00063
1755;53,213528;;53,213528;53,213543;1,5E-05;;-0,000203;0,000192;0,000395
1756;53,213543;;53,213543;53,213761;0,000218;;0,000192;-0,000903;-0,001095
1757;53,213761;;53,213761;53,213787;2,6E-05;;-0,000903;0,000929;0,001832
1758;53,213787;;53,213787;53,214716;0,000929;;0,000929;-1,5E-05;-0,000944
1759;53,214716;;53,214716;53,214716;0;;-1,5E-05;-3E-06;1,2E-05
1760;53,214716;;53,214716;53,214731;1,5E-05;;-3E-06;-0,096671;-0,096668
1761;53,214731;;53,214731;53,214749;1,8E-05;;-0,096671;0,096689;0,19336
1762;53,214749;;53,214749;53,311438;0,096689;;0,096689;-0,009348;-0,106037
1763;53,311438;;53,311438;53,311438;0;;-0,009348;0,009291;0,018639
1764;53,311438;;53,311438;53,320786;0,009348;;0,009291;-0,007439;-0,01673
1768;53,320786;;53,320786;53,320843;5,7E-05;;-0,007439;0,007341;0,01478
1769;53,320843;;53,320843;53,328339;0,007496;;0,007341;-0,000263;-0,007604
1771;53,328339;;53,328339;53,328494;0,000155;;-0,000263;0,000362;0,000625
1772;53,328494;;53,328494;53,328912;0,000418;;0,000362;-0,032258;-0,03262
1773;53,328912;;53,328912;53,328968;5,6E-05;;-0,032258;0,032314;0,064572
1774;53,328968;;53,328968;53,361282;0,032314;;0,032314;-0,000125;-0,032439
1776;53,361282;;53,361282;53,361282;0;;-0,000125;1,2E-05;0,000137
1777;53,361282;;53,361282;53,361407;0,000125;;1,2E-05;3,3E-05;2,1E-05
1778;53,361407;;53,361407;53,36152;0,000113;;3,3E-05;8E-05;4,7E-05
1779;53,36152;;53,36152;53,3616;8E-05;;8E-05;-3,2E-05;-0,000112
1780;53,3616;;53,3616;53,3616;0;;-3,2E-05;-6E-06;2,6E-05
1781;53,3616;;53,3616;53,361632;3,2E-05;;-6E-06;-0,01278;-0,012774
1782;53,361632;;53,361632;53,36167;3,8E-05;;-0,01278;0,012818;0,025598
1783;53,36167;;53,36167;53,374488;0,012818;;0,012818;-7,1E-05;-0,012889
1784;53,374488;;53,374488;53,374488;0;;-7,1E-05;1E-06;7,2E-05
1785;53,374488;;53,374488;53,374559;7,1E-05;;1E-06;1,4E-05;1,3E-05
1786;53,374559;;53,374559;53,374629;7E-05;;1,4E-05;5,6E-05;4,2E-05
1787;53,374629;;53,374629;53,374685;5,6E-05;;5,6E-05;0;-5,6E-05
1788;53,374685;;53,374685;53,374685;0;;0;0;0
1789;53,374685;;53,374685;53,374685;0;;0;0;0
1790;53,374685;;53,374685;53,374685;0;;0;-3,6E-05;-3,6E-05
1791;53,374685;;53,374685;53,374685;0;;-3,6E-05;-5E-06;3,1E-05
1792;53,374685;;53,374685;53,374721;3,6E-05;;-5E-06;-3E-06;2E-06
1793;53,374721;;53,374721;53,374762;4,1E-05;;-3E-06;1E-05;1,3E-05
1794;53,374762;;53,374762;53,374806;4,4E-05;;1E-05;-1E-05;-2E-05
1795;53,374806;;53,374806;53,37484;3,4E-05;;-1E-05;-0,194353;-0,194343
1796;53,37484;;53,37484;53,374884;4,4E-05;;-0,194353;0,194333;0,388686
1797;53,374884;;53,374884;53,569281;0,194397;;0,194333;-0,032981;-0,227314
1798;53,569281;;53,569281;53,569345;6,4E-05;;-0,032981;0,032985;0,065966
1799;53,569345;;53,569345;53,60239;0,033045;;0,032985;-0,000138;-0,033123
1800;53,60239;;53,60239;53,60245;6E-05;;-0,000138;0,000167;0,000305
1801;53,60245;;53,60245;53,602648;0,000198;;0,000167;-0,044041;-0,044208
1802;53,602648;;53,602648;53,602679;3,1E-05;;-0,044041;0,044014;0,088055
1803;53,602679;;53,602679;53,646751;0,044072;;0,044014;-0,000169;-0,044183
1804;53,646751;;53,646751;53,646809;5,8E-05;;-0,000169;0,000174;0,000343
1805;53,646809;;53,646809;53,647036;0,000227;;0,000174;-0,000559;-0,000733
1806;53,647036;;53,647036;53,647089;5,3E-05;;-0,000559;0,000612;0,001171
1807;53,647089;;53,647089;53,647701;0,000612;;0,000612;-4,6E-05;-0,000658
1808;53,647701;;53,647701;53,647701;0;;-4,6E-05;7,10543E-15;4,6E-05
1809;53,647701;;53,647701;53,647747;4,6E-05;;7,10543E-15;-0,000929;-0,000929
1810;53,647747;;53,647747;53,647793;4,6E-05;;-0,000929;0,000975;0,001904
1811;53,647793;;53,647793;53,648768;0,000975;;0,000975;-9,2E-05;-0,001067
1812;53,648768;;53,648768;53,648768;0;;-9,2E-05;-1E-05;8,2E-05
1813;53,648768;;53,648768;53,64886;9,2E-05;;-1E-05;-0,000179;-0,000169
1814;53,64886;;53,64886;53,648962;0,000102;;-0,000179;0,000208;0,000387
1815;53,648962;;53,648962;53,649243;0,000281;;0,000208;-0,000163;-0,000371
1816;53,649243;;53,649243;53,649316;7,3E-05;;-0,000163;0,00019;0,000353
1817;53,649316;;53,649316;53,649552;0,000236;;0,00019;-0,000539;-0,000729
1818;53,649552;;53,649552;53,649598;4,6E-05;;-0,000539;0,000585;0,001124
1819;53,649598;;53,649598;53,650183;0,000585;;0,000585;-5,4E-05;-0,000639
1820;53,650183;;53,650183;53,650183;0;;-5,4E-05;-7E-06;4,7E-05
1821;53,650183;;53,650183;53,650237;5,4E-05;;-7E-06;-0,00073;-0,000723
1822;53,650237;;53,650237;53,650298;6,1E-05;;-0,00073;0,000716;0,001446
1823;53,650298;;53,650298;53,651089;0,000791;;0,000716;-0,051731;-0,052447
1824;53,651089;;53,651089;53,651164;7,5E-05;;-0,051731;0,051806;0,103537
1825;53,651164;;53,651164;53,70297;0,051806;;0,051806;-6,1E-05;-0,051867
1826;53,70297;;53,70297;53,70297;0;;-6,1E-05;-0,000183;-0,000122
1827;53,70297;;53,70297;53,703031;6,1E-05;;-0,000183;-0,000299;-0,000116
1828;53,703031;;53,703031;53,703275;0,000244;;-0,000299;0,000492;0,000791
1829;53,703275;;53,703275;53,703818;0,000543;;0,000492;-0,000157;-0,000649
1830;53,703818;;53,703818;53,703869;5,1E-05;;-0,000157;-0,000659;-0,000502
1831;53,703869;;53,703869;53,704077;0,000208;;-0,000659;0,000867;0,001526
1832;53,704077;;53,704077;53,704944;0,000867;;0,000867;-9,3E-05;-0,00096
1833;53,704944;;53,704944;53,704944;0;;-9,3E-05;-0,000948;-0,000855
1834;53,704944;;53,704944;53,705037;9,3E-05;;-0,000948;0,001041;0,001989
1835;53,705037;;53,705037;53,706078;0,001041;;0,001041;-7,9E-05;-0,00112
1836;53,706078;;53,706078;53,706078;0;;-7,9E-05;-0,000167;-8,8E-05
1837;53,706078;;53,706078;53,706157;7,9E-05;;-0,000167;0,000246;0,000413
1838;53,706157;;53,706157;53,706403;0,000246;;0,000246;-5,4E-05;-0,0003
1839;53,706403;;53,706403;53,706403;0;;-5,4E-05;-0,000267;-0,000213
1840;53,706403;;53,706403;53,706457;5,4E-05;;-0,000267;0,000292;0,000559
1841;53,706457;;53,706457;53,706778;0,000321;;0,000292;-0,00092;-0,001212
1842;53,706778;;53,706778;53,706807;2,9E-05;;-0,00092;0,000949;0,001869
1843;53,706807;;53,706807;53,707756;0,000949;;0,000949;-6,3E-05;-0,001012
1844;53,707756;;53,707756;53,707756;0;;-6,3E-05;-0,000348;-0,000285
1845;53,707756;;53,707756;53,707819;6,3E-05;;-0,000348;0,000411;0,000759
1846;53,707819;;53,707819;53,70823;0,000411;;0,000411;-5,5E-05;-0,000466
1847;53,70823;;53,70823;53,70823;0;;-5,5E-05;-0,001194;-0,001139
1848;53,70823;;53,70823;53,708285;5,5E-05;;-0,001194;0,00096;0,002154
1849;53,708285;;53,708285;53,709534;0,001249;;0,00096;0,000246;-0,000714
1850;53,709534;;53,709534;53,709823;0,000289;;0,000246;-0,000765;-0,001011
1851;53,709823;;53,709823;53,709866;4,3E-05;;-0,000765;0,000808;0,001573
1852;53,709866;;53,709866;53,710674;0,000808;;0,000808;-8,8E-05;-0,000896
1853;53,710674;;53,710674;53,710674;0;;-8,8E-05;-0,0004;-0,000312
1854;53,710674;;53,710674;53,710762;8,8E-05;;-0,0004;0,000213;0,000613
1855;53,710762;;53,710762;53,71125;0,000488;;0,000213;0,000228;1,5E-05
1856;53,71125;;53,71125;53,711525;0,000275;;0,000228;-0,000429;-0,000657
1857;53,711525;;53,711525;53,711572;4,7E-05;;-0,000429;0,000476;0,000905
1858;53,711572;;53,711572;53,712048;0,000476;;0,000476;-4,5E-05;-0,000521
1859;53,712048;;53,712048;53,712048;0;;-4,5E-05;-0,024778;-0,024733
1860;53,712048;;53,712048;53,712093;4,5E-05;;-0,024778;0,024584;0,049362
1861;53,712093;;53,712093;53,736916;0,024823;;0,024584;0,000198;-0,024386
1862;53,736916;;53,736916;53,737155;0,000239;;0,000198;-0,000153;-0,000351
1863;53,737155;;53,737155;53,737196;4,1E-05;;-0,000153;-0,00085;-0,000697
1864;53,737196;;53,737196;53,73739;0,000194;;-0,00085;0,000987;0,001837
1865;53,73739;;53,73739;53,738434;0,001044;;0,000987;-0,001696;-0,002683
1866;53,738434;;53,738434;53,738491;5,7E-05;;-0,001696;0,001753;0,003449
1867;53,738491;;53,738491;53,740244;0,001753;;0,001753;0;-0,001753
1868;53,740244;;53,740244;53,740244;0;;0;0;0
1869;53,740244;;53,740244;53,740244;0;;0;0;0
1870;53,740244;;53,740244;53,740244;0;;0;0;0
1871;53,740244;;53,740244;53,740244;0;;0;-6,7E-05;-6,7E-05
1872;53,740244;;53,740244;53,740244;0;;-6,7E-05;-0,010942;-0,010875
1873;53,740244;;53,740244;53,740311;6,7E-05;;-0,010942;0,010581;0,021523
1874;53,740311;;53,740311;53,75132;0,011009;;0,010581;0,000428;-0,010153
1875;53,75132;;53,75132;53,751748;0,000428;;0,000428;-4,8E-05;-0,000476
